#Frame_Number,qw,qx,qy,qz,tx,ty,tz,fx,k1,k2,k3,p1,p2,cx,cy,fy,Scale
275.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
276.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
277.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
278.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
279.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
280.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
281.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
282.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
283.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
284.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
285.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
286.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
287.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
288.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
289.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
290.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
291.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
292.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
293.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
294.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
295.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
296.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
297.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
298.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
299.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
300.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
301.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
302.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
303.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
304.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
305.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
306.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
307.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
308.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
309.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
310.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
311.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
312.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
313.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
314.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
315.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
316.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
317.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
318.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
319.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
320.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
321.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
322.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
323.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
324.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
325.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
326.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
327.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
328.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
329.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
330.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
331.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
332.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
333.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
334.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
335.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
336.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
337.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
338.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
339.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
340.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
341.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
342.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
343.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
344.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
345.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
346.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
347.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
348.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
349.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
350.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
351.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
352.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
353.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
354.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
355.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
356.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
357.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
358.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
359.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
360.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
361.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
362.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
363.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
364.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
365.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
366.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
367.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
368.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
369.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
370.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
371.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
372.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
373.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
374.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
375.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
376.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
377.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
378.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
379.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
380.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
381.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
382.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
383.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
384.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
385.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
386.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
387.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
388.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
389.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
390.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
391.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
392.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
393.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
394.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
395.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
396.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
397.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
398.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
399.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
400.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
401.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
402.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
403.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
404.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
405.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
406.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
407.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
408.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
409.0,0.0003839422362036917,0.7077887986834864,-0.7064229851073874,0.0011979810158831421,-0.00817048,0.015075,-0.0110795,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764,0.1643
