#Frame_Number,qw,qx,qy,qz,tx,ty,tz,fx,k1,k2,k3,p1,p2,cx,cy,fy
268.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
269.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
270.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
271.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
272.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
273.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
274.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
275.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
276.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
277.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
278.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
279.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
280.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
281.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
282.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
283.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
284.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
285.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
286.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
287.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
288.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
289.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
290.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
291.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
292.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
293.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
294.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
295.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
296.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
297.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
298.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
299.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
300.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
301.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
302.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
303.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
304.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
305.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
306.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
307.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
308.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
309.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
310.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
311.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
312.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
313.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
314.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
315.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
316.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
317.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
318.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
319.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
320.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
321.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
322.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
323.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
324.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
325.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
326.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
327.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
328.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
329.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
330.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
331.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
332.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
333.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
334.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
335.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
336.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
337.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
338.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
339.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
340.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
341.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
342.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
343.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
344.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
345.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
346.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
347.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
348.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
349.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
350.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
351.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
352.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
353.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
354.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
355.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
356.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
357.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
358.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
359.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
360.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
361.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
362.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
363.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
364.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
365.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
366.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
367.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
368.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
369.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
370.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
371.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
372.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
373.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
374.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
375.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
376.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
377.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
378.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
379.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
380.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
381.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
382.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
383.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
384.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
385.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
386.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
387.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
388.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
389.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
390.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
391.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
392.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
393.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
394.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
395.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
396.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
397.0,1.0,-1.5572579089253783e-20,-2.2625355178067666e-20,-9.21762217542602e-20,-0.09999999999999999,1.734723475976807e-18,0.0,459.357,0.0,0.0,0.0,0.0,0.0,332.695,258.998,459.764
