#Frame_Number,bgx,bgy,bgz,bax,bay,baz,tic
413,0.0,0.0,0.0,0.0,0.0,0.0,0.001627586
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0016523710000000001
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0049234230000000006
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0018038330000000001
417,0.0,0.0,0.0,0.0,0.0,0.0,0.001471819
418,0.0,0.0,0.0,0.0,0.0,0.0,0.004741495
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0019849950000000002
420,0.0,0.0,0.0,0.0,0.0,0.0,0.001291148
421,0.0,0.0,0.0,0.0,0.0,0.0,0.004717486
422,0.0,0.0,0.0,0.0,0.0,0.0,0.002012201
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0012663190000000001
424,0.0,0.0,0.0,0.0,0.0,0.0,0.004538157
425,0.0,0.0,0.0,0.0,0.0,0.0,0.002193824
426,0.0,0.0,0.0,0.0,0.0,0.0,0.001085038
427,0.0,0.0,0.0,0.0,0.0,0.0,0.004362447
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0023753380000000003
429,0.0,0.0,0.0,0.0,0.0,0.0,0.000908157
430,0.0,0.0,0.0,0.0,0.0,0.0,0.004184752
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0024034770000000002
432,0.0,0.0,0.0,0.0,0.0,0.0,0.000865786
433,0.0,0.0,0.0,0.0,0.0,0.0,0.004152361
434,0.0,0.0,0.0,0.0,0.0,0.0,0.002576552
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0006994330000000001
436,0.0,0.0,0.0,0.0,0.0,0.0,0.003974648
437,0.0,0.0,0.0,0.0,0.0,0.0,0.002758724
438,0.0,0.0,0.0,0.0,0.0,0.0,0.000521961
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0038000900000000003
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0029340340000000003
441,0.0,0.0,0.0,0.0,0.0,0.0,0.00033463300000000003
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0037711040000000004
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0029671050000000003
444,0.0,0.0,0.0,0.0,0.0,0.0,0.000310923
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0035886760000000003
446,0.0,0.0,0.0,0.0,0.0,0.0,0.0031425240000000003
447,0.0,0.0,0.0,0.0,0.0,0.0,0.000136599
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0034120860000000004
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0033217000000000003
450,0.0,0.0,0.0,0.0,0.0,0.0,4.3662e-05
451,0.0,0.0,0.0,0.0,0.0,0.0,0.003235195
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0033552910000000003
453,0.0,0.0,0.0,0.0,0.0,0.0,7.7348e-05
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0032067230000000003
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0035305140000000002
456,0.0,0.0,0.0,0.0,0.0,0.0,0.00025645700000000003
457,0.0,0.0,0.0,0.0,0.0,0.0,0.003020548
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0037072290000000003
459,0.0,0.0,0.0,0.0,0.0,0.0,0.00042973400000000003
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0028439710000000003
461,0.0,0.0,0.0,0.0,0.0,0.0,0.00388609
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0006090910000000001
463,0.0,0.0,0.0,0.0,0.0,0.0,0.002820167
464,0.0,0.0,0.0,0.0,0.0,0.0,0.003917324000000001
465,0.0,0.0,0.0,0.0,0.0,0.0,0.000636939
466,0.0,0.0,0.0,0.0,0.0,0.0,0.002639448
467,0.0,0.0,0.0,0.0,0.0,0.0,0.004094815
468,0.0,0.0,0.0,0.0,0.0,0.0,0.000823914
469,0.0,0.0,0.0,0.0,0.0,0.0,0.002457261
470,0.0,0.0,0.0,0.0,0.0,0.0,0.004273591
471,0.0,0.0,0.0,0.0,0.0,0.0,0.000998039
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0022808480000000003
473,0.0,0.0,0.0,0.0,0.0,0.0,0.004302529
474,0.0,0.0,0.0,0.0,0.0,0.0,0.001035748
475,0.0,0.0,0.0,0.0,0.0,0.0,0.002253471
476,0.0,0.0,0.0,0.0,0.0,0.0,0.004484734000000001
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0012032570000000001
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0020691480000000003
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0046640480000000005
480,0.0,0.0,0.0,0.0,0.0,0.0,0.001383019
481,0.0,0.0,0.0,0.0,0.0,0.0,0.001893771
482,0.0,0.0,0.0,0.0,0.0,0.0,0.004838515000000001
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0014160820000000001
484,0.0,0.0,0.0,0.0,0.0,0.0,0.001862914
485,0.0,0.0,0.0,0.0,0.0,0.0,0.00486882
486,0.0,0.0,0.0,0.0,0.0,0.0,0.001596738
487,0.0,0.0,0.0,0.0,0.0,0.0,0.00168628
488,0.0,0.0,0.0,0.0,0.0,0.0,0.004959914
489,0.0,0.0,0.0,0.0,0.0,0.0,0.001772686
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0015024340000000002
491,0.0,0.0,0.0,0.0,0.0,0.0,0.004780652000000001
492,0.0,0.0,0.0,0.0,0.0,0.0,0.001950057
493,0.0,0.0,0.0,0.0,0.0,0.0,0.0013288470000000002
494,0.0,0.0,0.0,0.0,0.0,0.0,0.004754076
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0019792580000000002
496,0.0,0.0,0.0,0.0,0.0,0.0,0.00129508
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0045731850000000004
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0021668290000000003
499,0.0,0.0,0.0,0.0,0.0,0.0,0.0011199900000000002
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0043841850000000005
501,0.0,0.0,0.0,0.0,0.0,0.0,0.002337291
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0009331760000000001
503,0.0,0.0,0.0,0.0,0.0,0.0,0.004207481
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0023685620000000003
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0009080620000000001
506,0.0,0.0,0.0,0.0,0.0,0.0,0.004184076
507,0.0,0.0,0.0,0.0,0.0,0.0,0.002551629
508,0.0,0.0,0.0,0.0,0.0,0.0,0.000729523
509,0.0,0.0,0.0,0.0,0.0,0.0,0.004008090000000001
510,0.0,0.0,0.0,0.0,0.0,0.0,0.002729572
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0005481
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0038319990000000004
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0029032430000000002
514,0.0,0.0,0.0,0.0,0.0,0.0,0.00037251900000000003
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0038003240000000003
516,0.0,0.0,0.0,0.0,0.0,0.0,0.002941819
517,0.0,0.0,0.0,0.0,0.0,0.0,0.000344381
518,0.0,0.0,0.0,0.0,0.0,0.0,0.0036222330000000003
519,0.0,0.0,0.0,0.0,0.0,0.0,0.003116157
520,0.0,0.0,0.0,0.0,0.0,0.0,0.000165961
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0034424860000000002
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0032927380000000003
523,0.0,0.0,0.0,0.0,0.0,0.0,1.5619e-05
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0032552370000000002
525,0.0,0.0,0.0,0.0,0.0,0.0,0.003322619
526,0.0,0.0,0.0,0.0,0.0,0.0,4.7781e-05
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0032264420000000004
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0035006380000000004
529,0.0,0.0,0.0,0.0,0.0,0.0,0.00022284300000000002
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0030545380000000003
531,0.0,0.0,0.0,0.0,0.0,0.0,0.003684834
532,0.0,0.0,0.0,0.0,0.0,0.0,0.000405043
533,0.0,0.0,0.0,0.0,0.0,0.0,0.002866333
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0038601340000000003
535,0.0,0.0,0.0,0.0,0.0,0.0,0.000582671
536,0.0,0.0,0.0,0.0,0.0,0.0,0.002843504
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0038888810000000003
538,0.0,0.0,0.0,0.0,0.0,0.0,0.000613405
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0026650050000000002
540,0.0,0.0,0.0,0.0,0.0,0.0,0.004072505000000001
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0007953000000000001
542,0.0,0.0,0.0,0.0,0.0,0.0,0.002485428
543,0.0,0.0,0.0,0.0,0.0,0.0,0.004247872000000001
544,0.0,0.0,0.0,0.0,0.0,0.0,0.000972844
545,0.0,0.0,0.0,0.0,0.0,0.0,0.002302043
546,0.0,0.0,0.0,0.0,0.0,0.0,0.004277515
547,0.0,0.0,0.0,0.0,0.0,0.0,0.001011986
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0022762570000000003
549,0.0,0.0,0.0,0.0,0.0,0.0,0.004455467
550,0.0,0.0,0.0,0.0,0.0,0.0,0.001185448
551,0.0,0.0,0.0,0.0,0.0,0.0,0.002089271
552,0.0,0.0,0.0,0.0,0.0,0.0,0.004637410000000001
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0013619
554,0.0,0.0,0.0,0.0,0.0,0.0,0.001913229
555,0.0,0.0,0.0,0.0,0.0,0.0,0.004818944
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0015382190000000002
557,0.0,0.0,0.0,0.0,0.0,0.0,0.001888371
558,0.0,0.0,0.0,0.0,0.0,0.0,0.004846077000000001
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0015680240000000001
560,0.0,0.0,0.0,0.0,0.0,0.0,0.001708543
561,0.0,0.0,0.0,0.0,0.0,0.0,0.004988409
562,0.0,0.0,0.0,0.0,0.0,0.0,0.001751195
563,0.0,0.0,0.0,0.0,0.0,0.0,0.001524481
564,0.0,0.0,0.0,0.0,0.0,0.0,0.0048071
565,0.0,0.0,0.0,0.0,0.0,0.0,0.0019278000000000001
566,0.0,0.0,0.0,0.0,0.0,0.0,0.001349324
567,0.0,0.0,0.0,0.0,0.0,0.0,0.004770652
568,0.0,0.0,0.0,0.0,0.0,0.0,0.0019579330000000002
569,0.0,0.0,0.0,0.0,0.0,0.0,0.001320414
570,0.0,0.0,0.0,0.0,0.0,0.0,0.00459439
571,0.0,0.0,0.0,0.0,0.0,0.0,0.0021408480000000003
572,0.0,0.0,0.0,0.0,0.0,0.0,0.001140614
573,0.0,0.0,0.0,0.0,0.0,0.0,0.0044102180000000005
574,0.0,0.0,0.0,0.0,0.0,0.0,0.0023173580000000003
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0009607140000000001
576,0.0,0.0,0.0,0.0,0.0,0.0,0.004232895
577,0.0,0.0,0.0,0.0,0.0,0.0,0.002352115
578,0.0,0.0,0.0,0.0,0.0,0.0,0.000929805
579,0.0,0.0,0.0,0.0,0.0,0.0,0.004203185
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0025265720000000004
581,0.0,0.0,0.0,0.0,0.0,0.0,0.000752805
582,0.0,0.0,0.0,0.0,0.0,0.0,0.004019909
583,0.0,0.0,0.0,0.0,0.0,0.0,0.002705648
584,0.0,0.0,0.0,0.0,0.0,0.0,0.000565038
585,0.0,0.0,0.0,0.0,0.0,0.0,0.003845914
586,0.0,0.0,0.0,0.0,0.0,0.0,0.0028848190000000003
587,0.0,0.0,0.0,0.0,0.0,0.0,0.00038664300000000005
588,0.0,0.0,0.0,0.0,0.0,0.0,0.003818638
589,0.0,0.0,0.0,0.0,0.0,0.0,0.002915567
590,0.0,0.0,0.0,0.0,0.0,0.0,0.000363452
591,0.0,0.0,0.0,0.0,0.0,0.0,0.0036257620000000003
592,0.0,0.0,0.0,0.0,0.0,0.0,0.0031000520000000003
593,0.0,0.0,0.0,0.0,0.0,0.0,0.00017899500000000002
594,0.0,0.0,0.0,0.0,0.0,0.0,0.003454547
595,0.0,0.0,0.0,0.0,0.0,0.0,0.003276853
596,0.0,0.0,0.0,0.0,0.0,0.0,2.3430000000000003e-06
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0032622190000000002
598,0.0,0.0,0.0,0.0,0.0,0.0,0.003305206
599,0.0,0.0,0.0,0.0,0.0,0.0,3.6614000000000006e-05
600,0.0,0.0,0.0,0.0,0.0,0.0,0.003247872
601,0.0,0.0,0.0,0.0,0.0,0.0,0.0034892570000000004
602,0.0,0.0,0.0,0.0,0.0,0.0,0.00021352500000000003
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0030704850000000004
604,0.0,0.0,0.0,0.0,0.0,0.0,0.003673486
605,0.0,0.0,0.0,0.0,0.0,0.0,0.00039333300000000005
606,0.0,0.0,0.0,0.0,0.0,0.0,0.0028880280000000004
607,0.0,0.0,0.0,0.0,0.0,0.0,0.0038459720000000005
608,0.0,0.0,0.0,0.0,0.0,0.0,0.000568729
609,0.0,0.0,0.0,0.0,0.0,0.0,0.0028584860000000004
610,0.0,0.0,0.0,0.0,0.0,0.0,0.0038769100000000003
611,0.0,0.0,0.0,0.0,0.0,0.0,0.000603676
612,0.0,0.0,0.0,0.0,0.0,0.0,0.0026717480000000003
613,0.0,0.0,0.0,0.0,0.0,0.0,0.0040611430000000006
614,0.0,0.0,0.0,0.0,0.0,0.0,0.000778386
615,0.0,0.0,0.0,0.0,0.0,0.0,0.002499662
616,0.0,0.0,0.0,0.0,0.0,0.0,0.004236739000000001
617,0.0,0.0,0.0,0.0,0.0,0.0,0.000969233
618,0.0,0.0,0.0,0.0,0.0,0.0,0.0023177750000000002
619,0.0,0.0,0.0,0.0,0.0,0.0,0.004269872
620,0.0,0.0,0.0,0.0,0.0,0.0,0.001001338
621,0.0,0.0,0.0,0.0,0.0,0.0,0.002287009
622,0.0,0.0,0.0,0.0,0.0,0.0,0.004445505000000001
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0011698190000000001
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0021043990000000003
625,0.0,0.0,0.0,0.0,0.0,0.0,0.004625434
626,0.0,0.0,0.0,0.0,0.0,0.0,0.0013499010000000001
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0019298560000000002
628,0.0,0.0,0.0,0.0,0.0,0.0,0.004807915
629,0.0,0.0,0.0,0.0,0.0,0.0,0.00153411
630,0.0,0.0,0.0,0.0,0.0,0.0,0.001893181
631,0.0,0.0,0.0,0.0,0.0,0.0,0.0048370390000000004
632,0.0,0.0,0.0,0.0,0.0,0.0,0.0015581140000000002
633,0.0,0.0,0.0,0.0,0.0,0.0,0.0017189280000000002
634,0.0,0.0,0.0,0.0,0.0,0.0,0.0049873520000000005
635,0.0,0.0,0.0,0.0,0.0,0.0,0.001738652
636,0.0,0.0,0.0,0.0,0.0,0.0,0.001534957
637,0.0,0.0,0.0,0.0,0.0,0.0,0.004815457
638,0.0,0.0,0.0,0.0,0.0,0.0,0.0019268240000000002
639,0.0,0.0,0.0,0.0,0.0,0.0,0.0013578470000000001
640,0.0,0.0,0.0,0.0,0.0,0.0,0.004779214
641,0.0,0.0,0.0,0.0,0.0,0.0,0.001949467
642,0.0,0.0,0.0,0.0,0.0,0.0,0.001327533
643,0.0,0.0,0.0,0.0,0.0,0.0,0.004585095
644,0.0,0.0,0.0,0.0,0.0,0.0,0.002133009
645,0.0,0.0,0.0,0.0,0.0,0.0,0.001146972
646,0.0,0.0,0.0,0.0,0.0,0.0,0.004421361
647,0.0,0.0,0.0,0.0,0.0,0.0,0.002312957
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0009689760000000001
649,0.0,0.0,0.0,0.0,0.0,0.0,0.004242071
650,0.0,0.0,0.0,0.0,0.0,0.0,0.002494071
651,0.0,0.0,0.0,0.0,0.0,0.0,0.000919161
652,0.0,0.0,0.0,0.0,0.0,0.0,0.004208104
653,0.0,0.0,0.0,0.0,0.0,0.0,0.002520857
654,0.0,0.0,0.0,0.0,0.0,0.0,0.000751909
655,0.0,0.0,0.0,0.0,0.0,0.0,0.004028933
656,0.0,0.0,0.0,0.0,0.0,0.0,0.002703081
657,0.0,0.0,0.0,0.0,0.0,0.0,0.000577523
658,0.0,0.0,0.0,0.0,0.0,0.0,0.0038569050000000003
659,0.0,0.0,0.0,0.0,0.0,0.0,0.002886734
660,0.0,0.0,0.0,0.0,0.0,0.0,0.00039631400000000004
661,0.0,0.0,0.0,0.0,0.0,0.0,0.0038222420000000004
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0029112720000000003
663,0.0,0.0,0.0,0.0,0.0,0.0,0.000367519
664,0.0,0.0,0.0,0.0,0.0,0.0,0.003642204
665,0.0,0.0,0.0,0.0,0.0,0.0,0.003096277
666,0.0,0.0,0.0,0.0,0.0,0.0,0.00018339500000000002
667,0.0,0.0,0.0,0.0,0.0,0.0,0.003464623
668,0.0,0.0,0.0,0.0,0.0,0.0,0.003272848
669,0.0,0.0,0.0,0.0,0.0,0.0,3.49e-06
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0032713620000000003
671,0.0,0.0,0.0,0.0,0.0,0.0,0.003303939
672,0.0,0.0,0.0,0.0,0.0,0.0,2.9372000000000003e-05
673,0.0,0.0,0.0,0.0,0.0,0.0,0.003250104
674,0.0,0.0,0.0,0.0,0.0,0.0,0.0034846720000000003
675,0.0,0.0,0.0,0.0,0.0,0.0,0.00020913800000000002
676,0.0,0.0,0.0,0.0,0.0,0.0,0.003066557
677,0.0,0.0,0.0,0.0,0.0,0.0,0.003670267
678,0.0,0.0,0.0,0.0,0.0,0.0,0.000389767
679,0.0,0.0,0.0,0.0,0.0,0.0,0.0028901530000000003
680,0.0,0.0,0.0,0.0,0.0,0.0,0.0038312460000000004
681,0.0,0.0,0.0,0.0,0.0,0.0,0.0005366240000000001
682,0.0,0.0,0.0,0.0,0.0,0.0,0.002889951
683,0.0,0.0,0.0,0.0,0.0,0.0,0.003844947
684,0.0,0.0,0.0,0.0,0.0,0.0,0.000569176
685,0.0,0.0,0.0,0.0,0.0,0.0,0.0027098590000000002
686,0.0,0.0,0.0,0.0,0.0,0.0,0.004022263
687,0.0,0.0,0.0,0.0,0.0,0.0,0.000748106
688,0.0,0.0,0.0,0.0,0.0,0.0,0.00252935
689,0.0,0.0,0.0,0.0,0.0,0.0,0.0042027160000000004
690,0.0,0.0,0.0,0.0,0.0,0.0,0.0009275450000000001
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0024983220000000003
692,0.0,0.0,0.0,0.0,0.0,0.0,0.004235433
693,0.0,0.0,0.0,0.0,0.0,0.0,0.000961613
694,0.0,0.0,0.0,0.0,0.0,0.0,0.002313401
695,0.0,0.0,0.0,0.0,0.0,0.0,0.004420559
696,0.0,0.0,0.0,0.0,0.0,0.0,0.0011410230000000001
697,0.0,0.0,0.0,0.0,0.0,0.0,0.002137022
698,0.0,0.0,0.0,0.0,0.0,0.0,0.004594125
699,0.0,0.0,0.0,0.0,0.0,0.0,0.001326373
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0019580170000000003
701,0.0,0.0,0.0,0.0,0.0,0.0,0.004780769000000001
702,0.0,0.0,0.0,0.0,0.0,0.0,0.001353479
703,0.0,0.0,0.0,0.0,0.0,0.0,0.0019241150000000001
704,0.0,0.0,0.0,0.0,0.0,0.0,0.004807114
705,0.0,0.0,0.0,0.0,0.0,0.0,0.0015330370000000001
706,0.0,0.0,0.0,0.0,0.0,0.0,0.0017445100000000001
707,0.0,0.0,0.0,0.0,0.0,0.0,0.0049906970000000005
708,0.0,0.0,0.0,0.0,0.0,0.0,0.0017189870000000002
709,0.0,0.0,0.0,0.0,0.0,0.0,0.001565484
710,0.0,0.0,0.0,0.0,0.0,0.0,0.00484186
711,0.0,0.0,0.0,0.0,0.0,0.0,0.0018910670000000002
712,0.0,0.0,0.0,0.0,0.0,0.0,0.001529512
713,0.0,0.0,0.0,0.0,0.0,0.0,0.004805412
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0019221000000000002
715,0.0,0.0,0.0,0.0,0.0,0.0,0.00135449
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0046235930000000005
717,0.0,0.0,0.0,0.0,0.0,0.0,0.0021024810000000002
718,0.0,0.0,0.0,0.0,0.0,0.0,0.001172452
719,0.0,0.0,0.0,0.0,0.0,0.0,0.00444481
720,0.0,0.0,0.0,0.0,0.0,0.0,0.002284223
721,0.0,0.0,0.0,0.0,0.0,0.0,0.0009911240000000001
722,0.0,0.0,0.0,0.0,0.0,0.0,0.0042630640000000004
723,0.0,0.0,0.0,0.0,0.0,0.0,0.002315484
724,0.0,0.0,0.0,0.0,0.0,0.0,0.000960131
725,0.0,0.0,0.0,0.0,0.0,0.0,0.004232398
726,0.0,0.0,0.0,0.0,0.0,0.0,0.0024993100000000002
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0007829040000000001
728,0.0,0.0,0.0,0.0,0.0,0.0,0.004047052000000001
729,0.0,0.0,0.0,0.0,0.0,0.0,0.0026739280000000003
730,0.0,0.0,0.0,0.0,0.0,0.0,0.0005943130000000001
731,0.0,0.0,0.0,0.0,0.0,0.0,0.0038758100000000004
732,0.0,0.0,0.0,0.0,0.0,0.0,0.002856122
733,0.0,0.0,0.0,0.0,0.0,0.0,0.00055815
734,0.0,0.0,0.0,0.0,0.0,0.0,0.003816016
735,0.0,0.0,0.0,0.0,0.0,0.0,0.0028896440000000002
736,0.0,0.0,0.0,0.0,0.0,0.0,0.00038430800000000003
737,0.0,0.0,0.0,0.0,0.0,0.0,0.0036606700000000004
738,0.0,0.0,0.0,0.0,0.0,0.0,0.003066098
739,0.0,0.0,0.0,0.0,0.0,0.0,0.000203019
740,0.0,0.0,0.0,0.0,0.0,0.0,0.0034815970000000003
741,0.0,0.0,0.0,0.0,0.0,0.0,0.0032559840000000004
742,0.0,0.0,0.0,0.0,0.0,0.0,2.0229000000000002e-05
743,0.0,0.0,0.0,0.0,0.0,0.0,0.0033037680000000003
744,0.0,0.0,0.0,0.0,0.0,0.0,0.003280339
745,0.0,0.0,0.0,0.0,0.0,0.0,6.562e-06
746,0.0,0.0,0.0,0.0,0.0,0.0,0.0032734450000000003
747,0.0,0.0,0.0,0.0,0.0,0.0,0.0034697770000000003
748,0.0,0.0,0.0,0.0,0.0,0.0,0.00018450200000000002
749,0.0,0.0,0.0,0.0,0.0,0.0,0.0030909260000000004
750,0.0,0.0,0.0,0.0,0.0,0.0,0.003643776
751,0.0,0.0,0.0,0.0,0.0,0.0,0.000369595
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0029098920000000003
753,0.0,0.0,0.0,0.0,0.0,0.0,0.0038207350000000005
754,0.0,0.0,0.0,0.0,0.0,0.0,0.00040325
755,0.0,0.0,0.0,0.0,0.0,0.0,0.0028800180000000002
756,0.0,0.0,0.0,0.0,0.0,0.0,0.0038513630000000004
757,0.0,0.0,0.0,0.0,0.0,0.0,0.000576986
758,0.0,0.0,0.0,0.0,0.0,0.0,0.002697999
759,0.0,0.0,0.0,0.0,0.0,0.0,0.004034376
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0007596710000000001
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0025128530000000002
762,0.0,0.0,0.0,0.0,0.0,0.0,0.0042122060000000005
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0009375630000000001
764,0.0,0.0,0.0,0.0,0.0,0.0,0.00248589
765,0.0,0.0,0.0,0.0,0.0,0.0,0.004245804000000001
766,0.0,0.0,0.0,0.0,0.0,0.0,0.000968958
767,0.0,0.0,0.0,0.0,0.0,0.0,0.002306718
768,0.0,0.0,0.0,0.0,0.0,0.0,0.004427798
769,0.0,0.0,0.0,0.0,0.0,0.0,0.0011532320000000001
770,0.0,0.0,0.0,0.0,0.0,0.0,0.002123925
771,0.0,0.0,0.0,0.0,0.0,0.0,0.004617335
772,0.0,0.0,0.0,0.0,0.0,0.0,0.0013357450000000002
773,0.0,0.0,0.0,0.0,0.0,0.0,0.0019439750000000001
774,0.0,0.0,0.0,0.0,0.0,0.0,0.004792087
775,0.0,0.0,0.0,0.0,0.0,0.0,0.001367919
776,0.0,0.0,0.0,0.0,0.0,0.0,0.0019124860000000001
777,0.0,0.0,0.0,0.0,0.0,0.0,0.004819103
778,0.0,0.0,0.0,0.0,0.0,0.0,0.001543415
779,0.0,0.0,0.0,0.0,0.0,0.0,0.0017292940000000001
780,0.0,0.0,0.0,0.0,0.0,0.0,0.004997896
781,0.0,0.0,0.0,0.0,0.0,0.0,0.001724774
782,0.0,0.0,0.0,0.0,0.0,0.0,0.001550567
783,0.0,0.0,0.0,0.0,0.0,0.0,0.0048213380000000005
784,0.0,0.0,0.0,0.0,0.0,0.0,0.0019080470000000002
785,0.0,0.0,0.0,0.0,0.0,0.0,0.001515365
786,0.0,0.0,0.0,0.0,0.0,0.0,0.004789392
787,0.0,0.0,0.0,0.0,0.0,0.0,0.001936552
788,0.0,0.0,0.0,0.0,0.0,0.0,0.001339769
789,0.0,0.0,0.0,0.0,0.0,0.0,0.004606885000000001
790,0.0,0.0,0.0,0.0,0.0,0.0,0.00211743
791,0.0,0.0,0.0,0.0,0.0,0.0,0.001158896
792,0.0,0.0,0.0,0.0,0.0,0.0,0.004434745
793,0.0,0.0,0.0,0.0,0.0,0.0,0.0022989620000000003
794,0.0,0.0,0.0,0.0,0.0,0.0,0.0009753370000000001
795,0.0,0.0,0.0,0.0,0.0,0.0,0.0042431000000000005
796,0.0,0.0,0.0,0.0,0.0,0.0,0.0023307420000000002
797,0.0,0.0,0.0,0.0,0.0,0.0,0.0009449380000000001
798,0.0,0.0,0.0,0.0,0.0,0.0,0.0042169650000000005
799,0.0,0.0,0.0,0.0,0.0,0.0,0.0025150330000000003
800,0.0,0.0,0.0,0.0,0.0,0.0,0.0007538530000000001
801,0.0,0.0,0.0,0.0,0.0,0.0,0.004006984
802,0.0,0.0,0.0,0.0,0.0,0.0,0.0027222120000000003
803,0.0,0.0,0.0,0.0,0.0,0.0,0.000554076
804,0.0,0.0,0.0,0.0,0.0,0.0,0.0038304040000000004
805,0.0,0.0,0.0,0.0,0.0,0.0,0.0029039720000000003
806,0.0,0.0,0.0,0.0,0.0,0.0,0.00037457100000000003
807,0.0,0.0,0.0,0.0,0.0,0.0,0.0038000900000000003
808,0.0,0.0,0.0,0.0,0.0,0.0,0.002937986
809,0.0,0.0,0.0,0.0,0.0,0.0,0.000338681
810,0.0,0.0,0.0,0.0,0.0,0.0,0.003613414
811,0.0,0.0,0.0,0.0,0.0,0.0,0.00311751
812,0.0,0.0,0.0,0.0,0.0,0.0,0.000160414
813,0.0,0.0,0.0,0.0,0.0,0.0,0.0034375620000000003
814,0.0,0.0,0.0,0.0,0.0,0.0,0.003296676
815,0.0,0.0,0.0,0.0,0.0,0.0,2.6662000000000003e-05
816,0.0,0.0,0.0,0.0,0.0,0.0,0.003256595
817,0.0,0.0,0.0,0.0,0.0,0.0,0.003479658
818,0.0,0.0,0.0,0.0,0.0,0.0,5.1053e-05
819,0.0,0.0,0.0,0.0,0.0,0.0,0.003225485
820,0.0,0.0,0.0,0.0,0.0,0.0,0.0035105960000000004
821,0.0,0.0,0.0,0.0,0.0,0.0,0.00023293400000000002
822,0.0,0.0,0.0,0.0,0.0,0.0,0.0030428850000000004
823,0.0,0.0,0.0,0.0,0.0,0.0,0.003692634
824,0.0,0.0,0.0,0.0,0.0,0.0,0.000416977
